name,NetMF_1,NetMF_2,NetMF_3,NetMF_4,NetMF_5,NetMF_6,NetMF_7,NetMF_8,NetMF_9,NetMF_10,NetMF_11,NetMF_12,NetMF_13,NetMF_14,NetMF_15,NetMF_16,NetMF_17,NetMF_18,NetMF_19,NetMF_20,NetMF_21,NetMF_22,NetMF_23,NetMF_24,NetMF_25,NetMF_26,NetMF_27,NetMF_28,NetMF_29,NetMF_30,NetMF_31,NetMF_32
ENSG00000189159,301.7174,-42.49654,26.682423,-95.52144,-11.682767,3.364328,-14.131403,-13.600445,-7.721072,0.2351967,-7.016201,-14.544408,7.542772,-4.2188296,-5.2982316,-1.9386172,-28.690922,-10.779169,-70.29646,-28.23044,9.131704,-6.9897017,-4.379775,-26.777369,-21.146055,0.84834707,-9.522561,13.61749,-17.100414,-51.30152,-73.07037,38.005306
ENSG00000156218,11.514162,1.7996166,18.651289,-4.545955,0.0811883,-7.3611875,-6.809312,9.743633,1.6759143,-1.850624,1.8585913,-3.3202758,0.9345871,-4.4155116,0.56847405,-2.1594014,-0.6756907,2.0020337,1.7329667,2.933663,-2.9637952,0.9044895,6.453537,-1.1644305,3.6623907,0.4730531,0.8139017,0.45478156,0.31496117,-1.8928436,0.11192513,2.2315702
ENSG00000116212,448.16562,290.99753,-96.31978,-55.74548,-8.923136,-1.8910096,-0.60012144,7.3518314,45.81836,7.551403,139.57568,64.770294,84.91236,-11.384112,-21.450867,7.322946,32.33513,37.880207,1.4161878,10.372304,10.355901,-19.793198,12.308583,2.2459078,1.3161978,-2.9180987,-40.083126,-2.7057207,-10.726647,22.34283,-13.2975,-5.8714104
ENSG00000073605,325.05493,375.69586,0.6651978,-55.241264,-7.1072445,-6.694406,-11.90101,4.5673294,-3.3487563,4.1456976,0.6759414,-2.3815145,8.553811,3.6400485,4.6520233,-2.0364416,10.44775,-1.7254883,1.3587132,-7.369337,-15.113697,17.395176,69.92771,9.635209,-6.249802,1.6606646,15.550949,-8.4239,-0.11250972,-1.7573848,-3.069316,-16.524899
ENSG00000111490,162.46384,-26.710636,2.6352549,-23.12684,33.38913,38.311523,20.647144,-2.1827996,112.63362,21.462048,-44.86755,-14.710045,3.6335466,20.669632,-12.909618,-5.4515715,7.4990144,-13.906444,3.8940809,18.00492,-6.51724,1.9825019,-4.4472966,2.6070602,1.125402,2.7326546,-5.634649,-10.191262,7.821118,-2.7999668,8.845074,13.856506
ENSG00000130714,118.60727,-18.03658,-2.9930422,-16.715849,11.602545,82.90733,-37.016506,49.14141,8.313524,15.842873,-1.4519355,33.512627,-41.71958,12.276992,30.940561,15.165612,16.449032,15.561031,-22.216076,-10.991621,-9.632778,-9.551155,-11.89286,25.34288,-32.795235,-15.70249,1.1496346,-4.4739428,-3.814131,16.88667,-0.1715766,-4.2952437
ENSG00000130921,393.83365,308.42902,-69.33998,-50.680725,-34.75639,-0.9237233,-46.275444,23.639566,-5.235732,-24.217552,-11.204784,-11.424198,-3.7459476,-11.025563,-10.782587,-6.99486,-35.847588,4.8800135,1.6054008,-1.4613338,-26.637394,28.37644,22.24042,12.43524,20.2371,-19.987722,-7.943581,-24.002186,6.06002,25.128063,-10.013887,-0.38694978
ENSG00000132846,215.41591,-33.239845,-74.20585,-28.433664,210.18547,-22.101156,23.404266,-40.419334,-32.60181,-46.755886,-16.413437,-29.08319,32.730595,-48.063793,63.640396,-88.329414,-57.448776,57.40281,18.330631,-30.873505,2.5709987,-8.058881,-12.1118765,26.86475,-1.0384114,19.128395,6.646698,27.147707,-13.979654,4.8317814,22.752117,-8.297271
ENSG00000130749,302.67334,-47.786057,10.180264,-84.50529,-24.544611,44.17922,-4.2568207,-12.788449,-5.8469787,-54.579926,-11.919271,-14.49955,5.964809,-30.1116,-39.047924,26.093143,31.91501,28.052612,-1.2347103,-10.185986,27.095318,-4.9210677,-12.370357,6.903086,-15.2801895,-12.49661,-15.9430485,20.25064,43.750343,-5.593087,-51.095,-3.2362587
ENSG00000008324,157.75723,-24.217436,-5.7568755,-73.467896,-7.0496206,-11.446051,8.96071,-32.98377,0.7468616,-14.20711,-1.4549866,0.7832115,4.37628,12.583272,7.689091,17.664467,5.942903,-7.1817493,-10.869587,3.007348,-16.731462,43.79614,6.581001,11.979353,6.7911572,22.294561,5.8608274,2.7230392,-0.5119076,4.7678614,-3.4528022,0.61120915
ENSG00000160679,542.72565,176.33492,-100.24096,-3.4113348,87.63515,-0.5297022,-24.480833,-10.923707,7.0271897,-13.711931,69.54284,6.326512,10.077576,-16.625374,-13.926717,15.751132,21.967379,16.528366,-5.6608124,12.932459,36.980606,-23.218916,-17.672638,-11.219173,-22.715754,-6.550217,22.48554,-19.054863,10.113516,-16.760073,20.77343,3.3014195
ENSG00000197302,330.3735,411.66312,-40.124905,-71.97994,-11.484093,-19.494507,3.8884544,-3.9499624,-0.13491456,12.719061,-5.3888593,6.904288,-0.014648726,23.182587,9.279532,4.5847383,-8.076928,-3.6524675,7.4034357,-0.14451705,-0.96217793,-6.3862696,70.9964,8.201578,-4.6609087,4.5205216,-11.191472,6.7828746,12.150064,0.02946543,-8.585205,-0.23780929
ENSG00000159248,129.44678,-7.2197576,42.16637,-60.253284,-7.483414,-1.9762428,15.044885,-37.11426,-10.790551,19.819336,-3.9307683,11.372072,5.7573857,3.4192708,14.887538,18.494217,-4.6746173,3.6900177,-15.961095,1.281844,3.333867,5.494445,21.686012,26.44154,5.2045627,-0.2996042,14.815678,-4.667062,-8.722949,-18.136318,-0.11451867,-7.8904943
ENSG00000205336,158.39163,-11.97908,76.75266,-81.2718,-6.16894,-6.03857,-35.71763,24.700552,-2.6518633,-10.746857,-8.998318,-17.194592,26.763445,5.744722,21.327147,2.4650047,5.811462,1.6111956,18.904852,17.416769,8.481226,11.933803,1.9131641,21.776367,-0.9752536,9.779672,2.3542423,-10.022576,0.71912104,10.93298,-10.96259,-9.921972
ENSG00000198792,107.71451,-12.049208,9.138551,-26.567287,2.2721386,18.796608,-8.096592,10.332091,7.8848357,-16.839048,1.2175413,13.033832,-14.585486,18.875011,34.23408,14.924818,13.20384,-3.5039485,-21.388205,-9.412023,-29.593943,19.576326,8.775453,-5.4064527,-21.12723,12.602911,1.2524388,-22.49957,1.0937315,10.999478,4.7658424,-3.3974984
ENSG00000180787,118.08615,-19.858894,0.07221926,-57.37181,-11.448822,-53.29473,8.552541,-3.0969422,5.002006,23.313955,1.903405,9.676962,-19.378086,23.377497,-5.0842967,6.895902,-4.7152247,7.4319115,9.473772,-5.8129106,3.1658683,-3.8540678,-1.360994,-4.7081356,13.354444,17.320139,-1.5815182,12.80342,5.810138,-3.1786563,-9.001236,-14.125795
ENSG00000162391,422.39874,378.62698,-9.49276,-89.39096,-17.886354,100.99235,-6.7277446,-69.52893,-39.848534,144.12016,52.568974,-94.928085,-5.783748,15.155562,41.590794,10.570407,11.065052,6.525347,59.568874,-14.096515,-28.15685,17.106176,35.36166,-24.605932,11.161173,6.9840417,-41.671658,12.286671,-4.282536,5.572468,7.14967,13.301585
ENSG00000167528,316.3083,399.88824,-34.795837,-57.88954,-8.729132,-19.115913,8.231624,-7.6905384,2.510765,11.091819,0.90359044,7.393524,-11.052132,16.860361,3.767107,-0.8556376,-8.516555,-2.3050365,5.8553276,2.226441,-2.6310515,1.0150722,76.13467,2.6918323,-5.025353,2.7963905,-9.552006,0.22159836,7.300481,3.0851054,0.764264,9.973539
ENSG00000173253,349.0757,-60.58038,-45.78105,-119.90762,-46.0473,-36.954926,-66.7369,-13.056214,-26.297697,-34.279846,-24.27479,-59.45173,71.1609,18.110806,13.699029,37.12732,6.380984,-62.179897,-19.601862,16.398088,55.169247,13.38717,-13.507276,-14.442035,-76.370735,56.009254,-12.479372,29.52711,-47.94292,34.39542,-0.62481725,3.746125
ENSG00000080546,260.08008,-50.054077,-46.943687,-85.53291,-14.511106,4.4184275,23.344204,25.086388,13.688469,1.3647945,101.97731,76.31032,54.734547,5.559551,-32.4665,-9.507321,19.241266,-7.5374565,22.761745,-21.182545,-19.125938,-40.39901,-11.161951,8.067268,34.92489,25.97831,-6.666586,-2.5075266,-0.82950515,6.656389,-6.685877,-25.818518
ENSG00000161558,18.457394,-1.7188146,10.264811,3.1444142,6.9379983,10.857417,-3.836233,12.779959,5.056505,0.5874355,-2.5675201,10.172134,-9.402399,1.855923,16.597069,6.222746,8.035714,3.737307,-5.3423166,-5.668582,-7.7932043,-4.447223,0.20155999,3.298826,-7.4102974,1.2270998,-3.5736208,-8.209015,-3.8621137,6.8259625,2.5430386,2.7469487
ENSG00000157895,216.44867,-37.09435,-67.3359,-69.07185,-11.184284,-21.337315,14.313413,-55.4101,22.653742,-46.76673,-14.886506,-43.726303,40.216236,-36.914326,77.01703,-68.33614,-40.31986,46.29435,11.074555,-35.6881,6.0018125,3.7245948,-18.691002,32.056435,-9.888028,26.458435,4.415326,20.284632,-12.191373,7.419007,10.622378,-12.229815
ENSG00000112339,541.45465,188.9141,-109.63222,-23.72559,-38.43014,-10.079794,125.88622,59.480843,-16.347164,-30.041773,9.42975,-65.576004,26.516064,-51.15172,22.608133,-24.307673,-7.506206,26.824795,-2.1235628,-18.308727,-1.4646715,8.454559,-20.676186,3.6854465,-0.21049123,-3.2947986,-5.4352236,-4.292803,-6.911709,5.1667576,-4.9028,-11.284157
ENSG00000112297,292.2464,-38.49969,7.6447515,-63.396606,-10.071534,-1.9929004,6.9729757,-28.288462,24.92972,-48.684315,-9.227356,-38.633873,39.80932,-74.04687,44.759304,-73.87038,21.319048,78.671005,-7.498702,-21.757793,21.689062,-30.354753,3.6128883,18.754557,2.836698,39.363113,-23.573545,13.5096655,-9.771444,1.0428072,-17.244747,33.505413
ENSG00000186007,23.693434,-6.8388534,-9.080789,-15.0857725,-4.533099,1.1504499,-3.496347,1.8608553,-3.346282,-2.476533,-1.5631077,3.9528842,-5.653395,2.9281716,2.486078,2.2004855,1.3980099,-5.262282,-0.89306843,2.7848256,-1.6103415,-5.3565755,-10.930086,3.1330843,2.7902029,-5.6283937,6.16602,6.3849816,5.9666953,7.1494513,-2.0378313,-3.7205384
ENSG00000225921,341.85568,352.81665,-59.42566,-69.99343,-19.01098,3.001568,-3.43286,-1.2234879,5.666653,-3.6658137,-3.4738476,-8.282484,9.780251,-3.3733907,4.3335614,-5.3732824,11.595618,9.473532,-1.3853292,1.2465663,5.197983,-11.89555,36.947296,7.994078,-4.7851934,-2.7750497,-14.945111,-4.2891135,15.065381,-5.1176767,1.4208921,4.5574574
ENSG00000013583,303.79807,-41.07068,-28.500622,-71.91582,-32.03911,65.696335,-55.913906,27.111923,-45.041336,42.677658,27.078236,-8.282348,-17.112793,12.013323,-61.790016,-55.395237,-11.308508,-8.581336,-33.67558,-15.617216,9.993509,75.149445,-7.8821974,26.238485,27.033562,33.499332,27.953209,-35.34109,-18.706635,18.12124,-30.290253,36.175507
ENSG00000107890,236.94356,-36.82642,-20.20795,-76.68295,-22.773891,-31.259289,13.145161,-49.807198,16.936323,-4.9317284,6.069155,-5.91066,-28.008749,-0.96076953,-7.073967,13.9200325,1.296252,50.2446,-1.694183,39.275833,58.327003,-10.030661,-6.9117966,5.591841,-14.215253,-10.85658,-12.340258,-63.862297,-16.688211,-56.655746,64.18338,14.686716
ENSG00000138231,308.18405,-47.1247,-62.86689,-47.23074,-13.739635,-5.8940797,11.353819,-37.71262,15.702007,-51.499542,-11.2035265,-31.392494,11.842968,-54.15864,42.24493,-60.859776,-44.85034,33.988976,-21.421764,-53.331127,-26.580214,24.22054,-4.3596363,-3.096479,-15.728111,-8.608605,-0.6838124,-9.963762,-10.864896,-8.026176,-42.600647,-12.501952
ENSG00000105072,335.78555,-66.53714,-72.53626,-74.30814,8.583249,20.18057,217.59644,130.94505,76.07841,17.49634,-37.964226,-70.28177,54.361687,-36.00538,58.831562,-60.585842,-55.733883,25.050741,14.962428,-6.539507,8.973808,25.22693,-19.63051,27.660719,-1.0372247,7.291379,16.948427,24.221834,6.1096163,0.43900082,25.89049,-0.3384738
ENSG00000179104,135.13104,-34.097977,-56.14101,-54.487255,-13.643474,-10.022946,-6.4370537,3.9337308,-0.14317271,-7.436466,-1.7186382,-23.815529,22.007662,-35.79289,-24.193712,7.90497,88.06422,63.35404,-20.647444,10.869985,13.498773,-5.1258545,-36.825706,17.443312,-13.961886,16.066051,-67.414055,1.9405942,-3.2453346,20.055016,-19.023283,-10.805614
ENSG00000125843,0.98632705,-0.34187073,-0.06669319,0.28809047,-0.43371746,-0.28164622,0.400417,-0.2527515,-0.30903164,-0.10984737,-0.13499111,0.55015343,-0.21292673,-0.118432485,-0.26483244,-0.5629888,0.15055884,-0.02786409,-0.4579261,0.26933458,-0.44997266,0.15751837,0.007922176,0.608833,0.32550198,0.71068484,-0.51774454,-0.25655848,-0.12492848,0.054327533,-0.4890315,-0.28305474
ENSG00000173928,109.82727,-9.727026,27.137207,-54.575462,-13.644494,-11.818874,7.4912043,52.276848,-18.087942,15.112824,-4.136878,2.794821,7.2929564,21.96701,-8.4632845,-39.241516,5.232539,-26.75611,19.445534,-5.6046367,-10.029685,-8.543222,9.695946,-10.439509,-6.8718257,64.59392,-14.619333,-11.289587,-64.317505,-72.962776,-20.11394,-20.096266
ENSG00000127528,378.47678,-42.31308,46.588898,-55.34306,114.37187,-98.122894,-3.9496715,6.3348503,-36.49575,5.637558,1.1731782,-1.5323727,-14.461993,-8.096879,-15.785058,3.3135564,-1.3848717,7.0564127,39.382763,-3.2495875,-10.466914,-5.1791396,0.8891974,10.5990305,25.161798,17.746767,10.674058,5.563362,10.042605,-0.71144766,-8.464182,-4.7897305
ENSG00000137819,97.783295,-9.34039,21.758625,-33.069134,11.139515,19.067196,-13.55484,3.3771987,16.120586,-21.899433,-5.7291517,21.06459,-18.305557,43.711803,85.503975,6.943307,56.00174,-10.944118,-21.230343,-43.787468,87.19428,48.001133,-5.7992234,17.648594,83.869064,-34.752213,-11.568094,16.035395,-3.8490694,-3.6515758,-6.71648,-12.678123
ENSG00000087299,83.307335,-6.146924,-9.551512,10.908696,-2.7858417,60.31321,-38.686466,49.28563,10.352683,3.7182765,6.9342494,24.7078,-45.889503,-27.774868,-11.348069,8.459469,-28.37348,50.259605,-31.670208,14.074773,2.0007627,18.31882,6.9771333,-13.194479,-0.32983613,18.6294,-9.211934,38.50971,24.944809,5.549054,0.77822334,-11.107134
ENSG00000136783,280.79938,-43.154964,-59.56316,-73.38566,-40.522285,27.707275,-24.37777,24.628393,-24.841442,6.7825317,0.79934216,28.072496,-26.599371,9.457154,-43.13189,-10.2825165,-7.5933886,17.163866,-37.98911,1.122696,-10.83703,33.991627,-13.2008705,31.892584,61.213688,70.55707,6.2321334,-30.323399,19.796503,37.46064,-4.905882,41.113274
ENSG00000130856,60.619347,-11.652516,0.8005325,-30.484299,-1.9108192,-30.115618,8.896889,-3.2017922,1.4457445,15.50675,3.3589025,19.090677,-22.57511,17.223932,4.823841,2.224739,-2.234435,3.176426,11.079659,-4.9538665,-3.7335367,-2.3999963,-0.9517287,16.767471,-4.4828615,7.3249297,2.358168,5.0178022,-2.8785498,1.2606685,-0.921368,6.4326453
ENSG00000157093,55.449104,-2.4571075,12.749224,-18.285414,-3.5783284,2.8249204,-5.133601,11.333608,-10.571075,7.1607914,1.8023789,6.5838304,3.874587,-0.77677125,-11.465895,-23.246103,3.967547,-16.129454,8.993499,-12.150562,8.13548,0.19700697,2.2020607,9.203135,-2.5445905,3.4480064,6.849974,1.3993136,9.328272,-16.788486,-5.938179,-5.9400554
ENSG00000169777,17.24177,-1.020857,11.381926,-0.82942927,-0.35182703,-6.408616,1.3758038,-2.3421488,0.5954938,-0.8114258,1.8005685,2.7958958,-4.088559,6.2633758,0.86802983,4.697881,0.2861161,-6.122588,-5.1037707,-3.60136,-8.3727255,5.8525815,1.2565494,18.588821,-8.632075,-4.372726,-2.2294724,-6.671702,-7.608869,6.868417,6.98419,-9.349001
ENSG00000048162,489.81818,229.4953,-93.543976,-46.42726,3.3358147,-30.57487,-2.5580575,-12.579955,81.29386,20.863283,-33.294746,-50.186234,12.641848,-16.059605,-6.7485547,21.037184,30.3394,-9.483301,11.355442,13.116599,6.5113015,-1.7850974,-14.131865,-6.382452,6.5320168,1.1335783,-11.65262,-12.995064,-6.6525483,18.463602,-13.993025,-17.159153
ENSG00000109775,175.383,-20.445427,-26.221764,-34.528557,-0.31855297,53.720535,-31.07495,29.44786,4.78925,-12.4719715,5.5899944,9.361586,-33.637527,-9.654323,-2.6897497,-0.70086735,12.400632,21.764902,-17.766376,-14.073983,-3.0238953,28.412634,0.5617562,-11.21238,-33.617374,20.299091,-7.6193247,21.851038,19.993101,6.3130713,-6.1452146,-2.3071492
ENSG00000173875,17.230919,-0.7620307,11.999169,-6.0026965,-1.9727318,-5.2704306,-10.914822,9.246481,0.50485516,-2.5032334,1.2849773,-4.074744,5.7548943,2.825585,1.1710931,-6.8485065,0.19928093,1.715987,0.8762538,12.928053,-1.6514251,1.074543,-0.291352,2.873558,4.049404,-5.6889625,-2.5537515,6.236751,0.507389,3.1000397,3.3346312,4.048805
ENSG00000047056,366.60623,-66.83792,-56.20208,-52.88399,12.350833,79.66631,-5.7571087,-55.47004,86.468956,103.95769,91.83946,-35.33345,53.079865,21.134134,17.695992,-0.35176218,5.471773,-21.62606,45.56174,3.8633134,-23.707804,22.110275,-4.624864,-20.139313,-1.9844579,1.2305591,-4.6469097,15.573064,2.1897612,1.1575005,-10.656671,16.132322
ENSG00000099994,214.15614,-21.064299,87.14606,-86.418365,-13.506147,89.63382,-43.658672,-29.43178,-44.320415,132.92493,58.248177,-97.93706,-1.0526367,7.617251,51.358025,-11.370761,15.529054,7.161008,66.736206,-1.2818063,-29.750273,23.682053,13.801057,-29.074928,17.127958,14.887779,-38.183773,10.377938,-0.3396338,4.665769,10.210791,13.174065
ENSG00000171425,414.7738,267.23456,-27.265343,-41.40965,-5.5414004,-43.1294,22.89458,-30.55736,1.9844712,-19.704697,9.485798,-1.3128755,-12.087122,34.071922,8.77042,-7.6802883,34.526894,-21.384676,-17.931519,14.913305,-27.544012,18.229107,7.8779936,13.545399,-19.446554,15.11374,-16.511679,16.873718,18.028927,-29.290575,11.503213,34.244728
ENSG00000174807,139.81496,2.052147,131.77324,-42.68379,-3.341889,-41.395035,-51.585026,57.87984,-3.819476,-2.1907523,9.792244,-25.154493,20.802042,-12.663067,10.051311,-25.901958,3.20346,7.6365,-2.8261635,49.702564,-20.98878,6.361433,24.878752,4.067576,16.125725,-6.8890505,-6.4826994,12.208586,-9.162886,1.1485056,2.1875715,12.187797
ENSG00000161642,195.47154,-39.34103,-29.559313,-93.93658,-24.444326,-54.874577,23.01121,20.617353,-7.860171,16.202072,-10.761964,2.1998918,-1.9104836,35.67326,2.8196282,13.871345,-3.5160189,-19.696436,19.890703,-16.674372,-2.168735,-12.322456,-23.629818,3.0687811,8.772048,32.470547,1.8420719,14.398438,-7.001099,-7.8525877,-13.241263,-14.107693
ENSG00000142327,145.4747,-33.389683,-28.211199,-39.08542,36.701504,23.621584,11.89928,28.489485,133.28194,54.06943,-54.61474,-21.95743,16.430988,12.150942,-30.443714,-11.484394,2.954851,-19.877316,3.4013312,3.4712822,-3.0987706,3.80557,-20.332878,11.21447,6.2850175,-6.212776,15.156739,1.0129106,-4.92297,-0.96250784,5.0669475,-6.024639
ENSG00000134049,275.36316,-42.57882,-48.332058,-40.23239,175.15085,-11.145725,-9.935074,11.848436,-27.469202,-8.043077,65.33255,33.798286,34.609386,-7.313249,-1.4873108,7.5800333,1.7259796,-11.774827,12.901044,8.548747,-2.3195667,-19.74677,-4.356653,-3.1380785,7.1015906,-4.2072434,16.645645,-2.536922,3.1063395,-5.2158175,2.2811332,-13.635991
ENSG00000103145,325.64548,390.81485,-46.977604,-62.599964,-12.233287,5.567924,-5.089711,2.8958902,-3.6884153,17.096916,1.867973,12.184751,-17.521193,15.361066,-3.3572278,4.750688,-16.617374,2.8309836,4.5539465,4.466615,-3.7792268,-3.0893018,69.7154,8.504601,4.674959,1.7526126,4.4540935,15.599036,4.8210974,7.65834,2.17942,3.7135391
ENSG00000283852,121.09327,-17.09457,-14.05448,-19.00566,75.735054,28.289,-12.522084,17.854845,-19.196575,-1.2221658,-8.984583,25.69733,-24.06498,13.625479,10.681164,2.865252,2.0217144,-4.213795,11.098676,1.156813,14.008443,-4.985837,-6.850185,2.1990523,1.9092678,-2.1964912,3.984976,11.104744,-0.82487035,-3.16054,4.816311,-10.344216
ENSG00000006047,176.92183,-32.063404,-55.387005,-81.39518,-29.124386,-39.02738,-49.672226,26.574219,-6.007832,-15.232989,-19.51966,-48.38192,39.466434,-6.6237364,15.4698715,38.924793,11.4728565,-5.1749873,14.696193,-3.2752316,-5.253702,0.18536246,-27.177876,35.01709,-1.8481494,6.420538,-24.40906,-8.175462,3.2388887,-10.632122,3.340852,-4.1374493
ENSG00000176720,240.26674,-35.13868,-13.063081,-103.172585,-23.885252,15.554367,-1.8204098,11.388649,-26.48954,23.50261,-22.516293,24.071634,5.1980853,12.799432,-2.8676002,-1.7308756,0.6109128,-28.384,6.614868,-20.902994,4.543083,-29.114088,-16.256086,33.018738,17.024239,-14.3353615,23.418253,11.647189,12.309415,-25.24721,-3.9420416,-17.96631
ENSG00000178662,78.31213,-11.528318,-3.237784,-43.673656,-7.2834625,7.980532,-2.6884007,-9.308609,-7.581072,20.057201,3.4211016,3.2176237,1.137553,3.530116,6.7643538,-8.083228,-15.162081,0.06059449,-27.212538,19.355976,23.460691,-12.7067,-3.327861,30.81926,4.8881254,6.188674,6.31906,21.820196,21.44808,-13.207196,1.0298382,-15.319831
ENSG00000102934,221.05583,-7.132821,65.97467,-25.20704,27.858213,16.851667,-47.19426,32.654736,38.40999,-11.937286,79.99179,42.70264,23.078974,31.265732,76.86172,34.37299,44.605675,-20.743298,-37.22157,-53.206944,37.68823,46.54501,18.522509,51.247986,33.683243,-32.419403,-0.12603728,-12.282313,-28.907522,10.815985,19.268024,-52.266216
ENSG00000118156,132.00867,-27.818384,-18.454453,-52.6066,-8.88337,-73.589485,9.995438,-22.439161,15.099577,28.689653,7.670923,25.305098,-53.211975,34.38913,15.0724125,14.772123,-33.83323,14.054259,11.193919,12.696311,9.690887,-11.298609,-8.902388,3.234279,-7.067439,12.188526,-20.023672,8.005597,27.134502,14.863628,-20.193844,-5.2514505
ENSG00000112787,241.14215,-44.5253,-48.84789,-52.391335,28.578945,-13.876738,43.261055,-38.92706,129.30318,10.590556,-50.679478,-33.42234,29.726452,-21.46622,47.039898,-70.423355,-49.524105,28.923246,15.055424,-19.214357,0.6789994,-0.9778304,-7.186202,26.67131,4.262852,18.718958,16.205105,19.400879,-10.668144,5.4288163,17.689228,-11.88138
ENSG00000148153,352.20157,341.6125,-51.546623,-53.61452,-6.34924,9.259406,-9.587074,3.572303,-5.458647,6.5887938,8.907914,-4.713451,-3.991872,-1.9358473,-24.56305,-24.050314,18.644009,-2.056128,-13.619315,-0.60832125,7.781021,19.825762,41.412655,11.527403,-25.305723,-8.173159,10.945078,19.563204,4.1467137,-24.15642,-10.466396,5.599801
ENSG00000136514,45.667286,-6.496013,10.669958,-23.581984,-3.6135373,0.76624364,-10.749382,8.868784,1.425734,5.136855,0.20893298,7.363542,1.2389739,8.884579,1.9452502,-5.145585,-2.307593,-1.3773384,6.3342876,-10.145777,3.5869331,-2.2498903,-0.65244853,4.8714547,-6.057214,7.1771297,-0.34754723,-9.931978,3.143826,-6.050289,-3.7173095,0.27113292
ENSG00000135253,12.509649,0.74331915,13.175725,-4.814159,0.0314269,-7.701838,-2.230144,3.3175414,2.0317674,-1.0527827,0.8212636,-1.0416776,0.13616747,-0.54052746,-0.054986086,1.6044856,-0.57914454,2.1817749,-2.7552903,2.99187,-7.8021874,2.7284317,4.1583304,6.7093077,1.8822845,-4.6490974,-1.0518421,3.5281715,-2.3488886,0.4053849,-0.3968038,1.1369388
ENSG00000214046,138.95636,-18.330208,-34.666595,-11.428715,254.35312,-23.36329,-13.267309,3.672259,-66.97857,0.739435,-6.9169183,-2.1911852,0.98743695,1.6716144,1.1470348,6.148424,-4.4385695,2.998995,3.5572968,3.5625124,1.0997378,0.09627368,-2.3642652,9.007065,-2.1571052,1.0161401,2.291322,-6.6623926,-3.614542,1.1843002,2.7063632,-2.0321474
ENSG00000093167,390.04974,-50.58082,15.539173,-35.903343,114.18743,-48.434364,4.561652,-33.04512,-27.100851,-10.831502,-8.016593,-18.127611,3.2635732,-13.775432,-20.508251,25.144041,-19.680758,-22.732706,-32.736015,-26.043789,32.15318,-17.510386,3.604359,-26.61015,-7.935666,-3.4225307,-13.776273,4.115547,16.275795,11.956451,18.389284,-5.8079696
ENSG00000176273,168.96565,-30.847593,-55.470898,-30.106419,205.14775,-20.731525,-18.533028,0.6081768,-48.82264,-3.3021803,-7.276097,-16.115927,-0.68683887,-5.2738776,-4.5187693,0.9277874,-6.330385,4.4389076,1.8397481,4.278605,15.8337755,-11.2067175,-18.148333,-12.175764,-7.4068913,-9.802,-8.465065,-5.126556,8.786151,7.334529,-8.078934,-0.2893211
ENSG00000128973,290.22995,-38.68261,11.339386,-44.528786,32.54572,76.96042,-6.00557,50.1927,116.50599,20.460962,-43.54465,18.966375,-26.37568,-0.007179685,26.840845,0.7562394,9.101149,20.21309,-26.975574,-24.681986,60.02947,47.62937,6.4666753,-18.828289,51.632706,-21.542223,-22.68437,32.77565,-0.029679991,-11.83008,-18.153542,-39.230286
ENSG00000092096,83.020805,-8.895432,9.374851,-36.543427,-2.8516676,9.216603,-14.238209,14.607768,0.93888515,3.9994135,-1.8729284,-4.1967053,2.324133,4.956562,-1.7919041,-5.1161594,2.3607197,2.2409275,-6.3021836,-1.8901328,5.392038,-10.062646,-12.10356,11.7067795,-9.063134,0.43651563,-12.392533,-13.068723,1.8194654,7.415371,-6.086239,-3.1295838
ENSG00000100982,386.85883,328.78162,-50.733013,-76.541016,-22.035885,-25.85166,-3.3963845,-23.408638,-5.6188526,21.14953,-1.8632114,4.112305,-10.275379,15.611709,1.0034777,-0.17132789,-15.460407,-1.1050363,-12.2472,10.653598,17.239935,-3.345449,25.347324,15.765718,-6.534348,1.0763978,16.721184,17.566961,14.20736,6.5169415,-4.873293,-9.109023
ENSG00000163412,156.4948,-23.361555,-35.996635,-22.32658,205.0795,-16.005285,-17.511974,0.85838765,-59.32397,-6.713105,-10.589479,-12.244896,10.065145,-3.977768,-3.266721,0.13826013,-3.1182277,-3.9720697,11.896263,-1.0293819,-0.49565595,-1.6744505,-7.2102,6.9683757,4.494821,12.266968,2.7038424,-5.3276944,3.2439692,-11.952118,2.593218,3.3660848
ENSG00000165757,127.18967,-16.59872,32.449867,-52.715603,-2.7665255,-8.96097,8.826594,-18.758495,14.821025,-1.4034662,-2.2998617,-6.68067,8.223137,0.39583462,20.843813,-11.773701,-7.8284807,6.8047214,-43.321003,-3.5648525,2.354156,-41.049183,9.736336,10.454385,10.821909,1.4043759,-14.924244,0.11906463,-1.8730801,-15.510156,-42.747856,73.28514
ENSG00000166863,194.86069,-38.94775,-24.297611,-65.98502,-28.27104,16.71258,196.617,168.93701,-54.530468,1.1093051,19.359125,-59.69147,13.953303,30.870096,23.578947,22.43727,-14.468859,-1.6932602,-11.260526,20.67303,9.176851,19.500662,-16.901325,18.131746,-9.254549,-14.488922,0.05622326,-7.949359,17.718424,6.4511714,12.436221,15.538362
