ACH-000096,ACH-000159,ACH-000189,ACH-000234,ACH-000246,ACH-000250,ACH-000262,ACH-000272,ACH-000313,ACH-000317,ACH-000375,ACH-000385,ACH-000411,ACH-000433,ACH-000459,ACH-000484,ACH-000495,ACH-000600,ACH-000649,ACH-000684,ACH-000709,ACH-000792,ACH-000907,ACH-001163,ACH-001194,ACH-001310,ACH-001398,ACH-001532,ACH-001687,ACH-001688,ACH-002150,ACH-002189
METTL4,-0.0784747245031226,0.100046176809584,0.048456702206986,0.12176910589292,0.0958694145985222,-0.0757973595782621,0.111925265708729,0.124702659450061,0.17035256641127,0.0706858418594905,-0.361238793024169,0.127713352838146,-0.0116832129169085,-0.0506732625219327,0.0516974819689886,0.160480462727444,0.133063603957302,0.173489859404761,0.0581241319331451,0.111508101063443,0.194329911484684,-0.0586424966751812,-0.145442678740533,0.0168773152209493,0.128599774179557,0.0338195364309101,0.147890718251713,-0.165281805403904,-0.0519410485704297,0.0977092832158901,0.0939872094641872,0.112250752981766
P2RY10,0.277700686693418,0.0019986685525731,0.164256181815773,0.0266202938053268,0.0107040734311825,-0.039091613579518,0.0857520945883449,-0.0035056922349427,-0.116216064963036,-0.0065606499896098,0.0500047004546484,0.0165872755924129,-0.0114634569796697,-0.0539419026026815,-0.170790663749783,0.0209975081802604,0.0336033873775558,,-0.0175509356678684,0.0201964322029024,0.0395557866250364,-0.132163930857041,-0.0716291335117685,0.0342566957195798,0.0907873367754762,0.0615128847341688,-0.0637104904306533,0.0267719343737838,0.0682749626116423,0.0124214374851722,-0.0731300829629768,-0.125036216948281
NXPH1,-0.0440057749690369,-0.0009370494628,0.164815774173655,0.0882923760611481,0.0163871936784002,0.0917329031122283,-0.120005239490507,0.065815497523332,0.125145988932534,0.0772876848676428,-0.116526178582525,-0.0787144589838821,0.0577064391151803,-0.0508040122180372,-0.300805942458891,0.172080166946779,-0.146003131219013,0.0902823778725551,0.0659911800458734,-0.0847486431405281,-0.16467100938401,0.174470120256532,0.0586775755892824,-0.013116209908306,0.0500597010529244,0.168092986868553,0.0802859468462978,0.0563408632518372,0.163187605110065,-0.0221841435011309,0.0939500969882656,0.0764185311705334
CST8,-0.122481017207272,0.0450017988014188,0.0982738684657278,0.0055274731352052,0.049836199223433,0.0988689392329172,0.246103017877021,0.158974135869989,0.101484834327832,0.0421654710935912,0.0747119263411864,0.0832753284045743,-0.0598008064688443,0.0175697858638201,-0.280467590865334,0.0310203875229885,0.137893659191917,0.0800724276897759,0.0398798716725222,-0.399640379675081,0.267935603700118,0.151022320266941,-0.0601678948459252,-0.106071926291248,0.0398156224745149,0.0653502205315104,-0.0858308817665943,0.0480960776720417,0.181722318424029,-0.0303179493383885,0.108481057744469,-0.0126267477433999
PLA2G2D,0.0523305571349479,0.115767463601199,0.0337436258787982,-0.0534018075149804,0.0781020902367613,-0.0014555323028422,-0.0370268748949271,0.0504946846982464,-0.0663717853892927,0.181927628509756,-0.229552986970725,0.174006861859382,0.143751342269853,-0.0446558764404218,0.0079922777301844,-0.100639004696543,0.110307232142777,0.122624854219435,-0.0141656617174996,0.0071265321581809,0.023541877706492,0.0385955089928821,0.0323467742908519,-0.0415911572440822,0.0227673218059726,0.0382351105955422,0.0233749524026232,0.069151149659203,0.122425154681131,0.238303905045991,0.0066948480430411,0.0632663978815503
PRRX2,0.459935237299977,0.100740151904282,-0.103360987672508,0.0112002254802584,0.115794862167205,-0.0410349019993967,-0.0503438996061719,0.0541064857813048,0.0868153093763011,0.125969365703697,0.235309804813779,0.130527247081064,0.102906639540422,-0.0365456023839999,0.0669190809294737,-0.13791203055133,0.0211793148336525,0.0509719188489915,0.0533109139547871,0.276815037982946,-0.150966798210202,-0.123331585361139,0.233243870584992,0.0812538170830452,-0.013271458433376,0.0906897752817384,-0.238031975362945,0.07420551052378,-0.0206337327994263,-0.15590240986216,-0.0730846903178073,-0.0394384391960584
C2CD4B,-0.0190879493955805,0.0162113081348208,-0.0232404320189398,0.106117824648591,0.119912155079216,0.0838643093459377,0.0203665906017743,0.104530294403836,0.21761623517106,0.0150412034096421,-0.117814083145011,0.0556322367142067,0.0634995870549641,0.088372581959707,0.0844346038538408,0.177910626398113,-0.0176124795758373,0.0508938705984986,0.0029223869364117,0.211854827534117,0.114800733323457,0.0899714013430562,-0.044004992790372,-0.0799592916074024,0.0939930011414832,-0.0991063067988261,0.0707358550249809,0.0291502444262855,-0.0303797597821437,0.133028051808045,0.0400973080288441,0.0797431408389513
TEX30,0.116736516287386,0.106870712819153,0.128002808967024,0.098684406541678,0.10267062855369,0.101304970662553,0.117394027100901,0.17883782363094,0.139552267008664,0.159856843302124,0.153979107277954,0.101509152777402,0.112308333009418,0.0163221319186328,0.293654964294797,0.203385018033827,0.0996664284043205,-0.0169148295349901,0.0748392877814634,-0.0496789971723288,0.181611274782344,0.121322760831162,-0.0001055791440525,-0.0087506701220231,0.144848622415849,-0.0066089831914068,-0.0105647791553787,0.130705740971098,0.110092660711679,0.102135383571424,0.120144451464892,0.0470880003742447
DYTN,-0.0634197498619215,0.0184169097243062,0.158528234500387,-0.0455136753926786,-0.0501053033985463,-0.0474499691884549,0.154527951962834,-0.0130181401169367,-0.112889790069885,0.0467137235860646,0.175904898102731,-0.0988453154399755,-0.0844692634866005,0.0209835959140642,-0.277796350913205,-0.118024794672963,-0.124382470274944,-0.0483554206951537,-0.0253503726719055,0.012646279913715,-0.070630601176783,0.0361038974043999,-0.0926017606228392,-0.0126144119269438,0.0106009670052857,0.0740484964824456,0.0596738364106543,0.0148000758559198,0.0868083429542327,0.0451386786452922,0.0297994140244121,0.0510246532254157
SH2D7,0.047437874254435,0.0965344933032412,-0.0584843522976738,-0.0335391871707614,0.0905079766051146,0.0367398363785384,0.0783871424734809,0.0037296211027582,0.030530236714219,0.0651827127851318,0.0603578112186754,0.163756444547276,0.0255425419809711,0.0274343836031435,0.0507375662190935,-0.0926397209140378,-0.0056373936143904,0.0434692614536841,-0.031411484909418,0.0622556603004584,-0.343922272007589,-0.0925903711917125,0.0178399744907089,0.0075786450412195,0.169233338828781,0.0091636273673085,-0.0813777447105334,0.060624456573429,-0.0207461514099257,0.058251895957726,0.0869407307819902,0.0542753561100545
FGF22,-0.036531266804201,0.0214301386430561,0.265923050618688,-0.005625496439177,-0.0161570003807126,0.0196623554797877,0.0195466089707295,-0.032629251117462,0.140125274327476,0.0390674612452451,-0.116649387097733,-0.123657906898123,-0.0733037733436929,0.17923713476711,0.344048342878616,0.0919673256517675,0.121718546660569,0.0595871359698962,0.0123902693875732,0.0639484034488305,0.313331893998873,-0.182755837396694,0.139470969305171,-0.0631268434312418,0.0883977761421554,-0.0552272024195811,-0.0338325582503725,0.0568979011574021,-0.0272705237636269,0.0225753026514034,0.0455387581981003,0.108737253252793
UNCX,-0.0808978375971286,0.0340234611689525,0.0435461144802348,0.0393476863118758,-0.0481752960342308,0.092791401169395,0.0735604477874932,0.165129049095986,0.10343032688205,0.136139013356983,0.118812119583906,0.0529461832177651,0.0069516384338145,0.15533910161475,-0.0427994162013439,-0.0484415875799908,0.0477301012206538,-0.0093856140188005,0.179586304582948,0.0987467152223291,0.198859191159583,0.0741615759804772,0.0341587207801484,0.113828362088473,0.102809387990873,0.0565273059285662,0.0864064194032739,0.116809303411109,0.0950962303333983,-0.0151413952712124,0.132152268147092,0.193425884297167
KLK14,-0.100790282966861,-0.084286169005557,0.169418778712711,0.111635143192266,-0.0620813413803433,-0.0066568910792303,-0.0518058503455888,0.0296219206874828,0.0471910668255493,0.20203313135295,0.0771234299033846,0.0243968665616902,0.0559627417797425,0.04037427352882,-0.0891526212346078,-0.19520527427617,0.113673454101743,-0.0146843324606478,-0.0195412566864423,0.123122655976456,0.0977450824773263,0.0665530601249835,-0.100866046256199,0.0455277134661266,0.0722923725574244,0.140155668744259,-0.0795126146285626,-0.0042806592431494,0.0778387928165265,-0.0527927472642105,-0.206551998212769,0.035940269228868
GSX1,-0.0592191889425949,-0.212462186499089,0.26681128785989,0.0039582761607594,0.0830747673068541,0.0471625711864279,0.148847106648903,0.173903612195957,0.0672630854511088,-0.094893092589021,-0.0495459586176236,-0.136131162969884,0.0913480186753054,0.17730068042815,-0.085746128934093,-0.150453565872855,0.0547072294226684,0.005130340856559,-0.032112410635529,0.24589832263629,0.113477757471701,-0.0216367339442332,-0.0332080734798621,0.0187370746732103,0.0345814435250209,0.135915308158522,0.0836747409570425,0.120136399246936,0.137218157481572,0.152323425199206,0.0908380468821572,-0.0205497476955269
SLC4A9,-0.123531992111156,-0.0363809651541122,-0.0047220150867768,-0.0171810196997257,0.0217361041570244,-0.0235545334451633,0.0349035786717007,-0.0268398927626788,0.0308360713254312,0.0192494039124999,0.12918974695128,-0.0268680147901199,-0.04128043386492,-0.0858465063904081,-0.0892041073606113,-0.256690983029222,-0.10002855868005,0.0373639104545769,-0.0924736407898456,-0.144904006365053,-0.0745866502953903,0.0387443523555039,0.0617288784816542,-0.118438614317785,0.0582527785279429,-0.107038056826807,0.0271432882891147,0.0273294911478672,0.12490190510249,-0.039465891243697,-0.0798015640778228,0.0545496196956737
CYP2R1,-0.099066394590502,-0.0009331223961063,0.176583996200519,-0.0426362173821139,-0.0706603514304512,-0.0060834131682728,0.0941636220861217,-0.019321496675348,-0.0249573862710769,-0.0454016570966224,0.06795166003388,0.087929129473842,0.0429911203674156,0.0365795440554026,0.27061536586563,0.0594910036924147,-0.0212171488375186,0.0682868906599445,0.062163798383657,-0.0382476587074585,0.470314081481129,-0.0414521880364013,0.0234187261801394,0.0640566202786653,0.011533649534188,0.0247288831066902,-0.0854837154966758,0.0213297097370109,0.176599938903633,0.105527599168403,0.0310784979021738,0.0701349036638068
GGTLC2,-1.98898448411429,-1.1141237298832,-1.60069233776339,-1.28685793348369,-1.18839676781223,-1.10888956094477,-1.52811306900542,-1.03599130543477,-1.09869521364076,-0.912219926004285,-1.43263750920521,-1.37205329542407,-1.29658282538589,-1.51031954141773,-1.39957865824394,-0.814930948456521,-1.21311027703183,-0.476792251341936,-1.11051082567971,-2.24148800286853,-1.11317597534792,-1.14633705596324,-1.36754680491127,-1.20419211156827,-1.10126009789358,-1.52636781457941,-1.34384782351466,-1.65665348831097,-1.19013878455017,-1.43169261796849,-1.42221249290886,-1.3276031428716
PSAPL1,0.0587005052016648,0.0854754257829378,-0.0430144671570747,0.154469284129695,0.0382121527502389,0.0628104756542901,0.103399013215671,0.145793682715521,0.18241942894547,0.136669320050614,0.116718519089296,-0.188207469467443,0.10606961527073,0.217938616911274,0.0771175704905241,0.261699055072207,0.225754163269927,0.0864709003697259,0.0418101333805043,0.0762646454616493,0.0956039985411236,0.141887766984466,0.202748507900663,0.12407361504508,0.100915395107275,0.09642130220524,0.0343194351473171,0.182195968154188,0.0872395131084557,0.0535569266256294,0.134797468010659,0.167169068075808
HS3ST4,-0.207763277136651,0.0855007529101772,0.0463164077309408,0.0935130772537605,0.0523909491718184,0.0568228442033427,-0.105962006607081,0.171002440561693,0.256881895187637,0.109507425685324,0.0798138297662513,0.223648883898601,0.103181499697944,-0.0086359376519857,-0.0863640922288071,-0.0026217805900198,0.0713285241215332,0.0568880846682266,-0.050478244726468,-0.12637012610201,0.125556169733932,0.176275782378048,0.142174746915622,0.020951625116901,0.0372851284604589,0.154814448845783,-0.0154010147266545,0.0866977935089945,0.192525887618947,0.0251168395288984,0.0764198999299827,0.0556489869543851
GPX6,0.0292741730258063,0.0442753908136729,0.14097541537057,0.0560512937179503,0.0976453535618117,0.10952956119268,0.0826801269883727,0.0433983641645854,0.0597991974083418,0.0707706592592723,0.0962663955609512,0.0633010470170848,0.0342027163777704,0.0394459600026925,-0.105168450716999,0.0678006969380793,0.206484962268032,-0.0379946480361927,0.0662016981957607,0.0711465010340705,0.253683651023341,0.0480086482011211,0.0873998788978045,0.238874544182572,-0.023034546681506,0.172897410068559,0.289063369884919,0.0583037235341322,-0.0255001487459215,0.13301682831545,0.0649892934977238,0.0910823390613036
RNF175,-0.0621571755608009,-0.0533740230877855,-0.113476865118942,-0.0009703962051678,0.0181325293152369,0.0701455414599005,-0.0017855328434542,-0.007030777870003,0.0371722902706892,0.0268869482788764,0.0961592721791873,-0.129298570579187,8.33171692616805e-05,0.0749587795204507,0.157868652184156,0.0322207415595551,0.0729582503420068,0.101502604452286,0.0729743371050358,0.0557258443229563,-0.0911352847707213,-0.0620756214387006,0.192534737471055,-0.0334432366006467,0.0307397849030644,-0.100846023708433,-0.110482881109905,0.0820714890967229,-0.0991128599845343,-0.0859591740611258,-0.0460953266658083,0.119732623457098
LGI4,0.0421043172847127,0.175467365555635,0.330213604473384,0.123413306631311,0.0141804370226563,0.0853603827657846,-0.0728387464295309,0.124112163657082,0.181176183703394,0.272485668065514,0.0090179738759239,-0.0596648512191169,-0.0787966495409838,0.0150749162696104,0.0260921112058148,-0.294242529951511,0.265753868449534,0.145503076394828,-0.0363470678255962,0.0252197660743085,0.0550872534938594,-0.0259752874407494,-0.0070890775334345,-0.0192937054528382,0.1640800735192,-0.149395947064644,0.0910291878325072,0.073828895738293,0.145473000967662,0.163361206158828,0.0165239335396715,0.0668628447118769
ADAD1,0.086596935459175,0.147902146752392,0.349574513868058,0.0674852081965258,0.135268606249161,0.0112121919747321,0.0468546963694981,0.0952158542846415,-0.0153919016898142,0.0735007915419977,-0.0757507521760078,0.190622717383449,0.0931399926111621,0.18417777023214,-0.374218216497014,0.0484883189651956,-0.0047838841327904,-0.0128332404856095,0.0209947429752243,0.0637955422991929,-0.064203015445403,0.149381863254603,0.0422783131255491,0.12947656005769,0.131200419335541,0.0577625735705682,0.0414179837076015,0.0874234118366395,0.220049937259043,-0.0480569249862749,0.0367373446582365,0.0518373717234382
LIPN,0.171861619935063,0.109990939711318,0.0436594423261884,0.0868688499985326,0.0486080309372653,0.0317446763027536,0.127647208820933,0.0566520471501776,0.0366523178803565,-0.0556637105551697,-0.0278793000217677,0.132633449979991,0.0804282072160634,0.113982496989493,0.0831168314023522,-0.059844846209522,0.0735447337308082,0.101489576489854,-0.0493748435241123,0.175990698597769,0.0187559739945789,0.0262696855296172,0.0059555638414939,0.002295953048967,-0.0205593006058165,-0.0820630518916146,0.110958087707545,0.0756030632477766,0.0189357663892191,-0.0446223210251726,0.174790793059083,0.0412770575594936
GPX5,0.148464231070655,0.0371494704259913,-0.0762326837263101,0.114806287590986,0.0493703817341255,0.0395452581207023,0.185101298218116,0.0740655109781059,0.100039673352116,0.173909883181336,0.0514470015600465,0.192109846551347,0.0804088798203128,0.191563329918306,-0.159147577025823,0.0552044514464484,0.0307974631666675,-0.0375317489255219,0.157857869372252,0.0704945151396705,-0.0622884829149108,0.0852966255481301,0.12121200247233,0.133693057245755,-0.064718839547537,-0.0362855172791881,0.0937131519992808,0.0665111744662648,-0.0115141969158185,0.0659361640845371,0.0156694375112689,0.0730433454737931
TAS2R9,0.115224914191375,0.0926518854942517,0.139368534587843,0.116313226092102,0.0613427357767076,0.0619670711398063,0.131658673874926,0.0316802434171761,0.0767615314041142,0.0503000993299047,0.0462005919515361,0.0926352780207755,0.0440514293800015,0.203615748125946,-0.155337080308242,0.0028863943974051,0.0828778405035381,0.0652825973049049,0.092855308216161,0.152219788047753,-0.0525636912601595,0.0264562330760469,0.121326503559511,0.0846503037887252,0.0459271526494439,0.0575046714999276,-0.0463225719528299,0.048846094252877,-0.0256720912779877,0.0436806995790928,0.0708226461182616,0.0791120100214945
TAS2R50,0.0269171766876438,0.0429074926986952,0.0339076332657087,-0.122224906672346,0.0134861208107875,0.0844440341290936,0.0112717795211705,0.170844659423197,0.0315483557190033,-0.137899961607609,0.0859039880740678,-0.0717640590106014,0.0967493384921277,0.0574910506099776,0.104156260024331,0.196814424690967,0.0952002122380109,0.10185491167411,0.101923223075195,0.249365154837144,0.283181994378831,0.107494939716753,0.186075447336174,0.170263772183191,0.0787110591513555,-0.0382224751291823,0.0209156152728632,0.0532257548686351,0.166698312632445,-0.0897688771255523,0.141785443509358,-0.0095418353993189
BRS3,0.211639267028438,0.0275054725973112,0.0485663399300375,0.0633048924424067,-0.005490151312813,0.0206727798650435,0.116444923563645,0.0531052882215677,0.0424402499614536,0.0917160274313715,-0.0376208714301559,0.145290160904143,0.0173480350804251,0.115569840641837,0.0519893842525657,-0.0198389299594344,-0.149820562407377,,0.139300383566083,-0.0100993990365411,0.144827599638996,-0.0025731225690212,0.20326524740453,0.0414914194955937,-0.016589132365924,0.141685717713704,0.249917701934871,0.11784575098742,0.0835936325428866,-0.168206525198308,0.0245601977651862,0.0828198759860659
SLC6A16,-0.16107432483457,0.110541170351614,0.0032976720500092,0.085674617820227,-0.0357009431323064,0.0513179024103091,-0.0010814369708667,0.12382771650341,0.0927478010023916,0.244985177619423,0.180679686748191,0.0650367249281676,0.0232669452341377,-0.257021067604409,-0.0192452593342145,-0.157684014677673,0.240749793993,0.0431807290896688,-0.0224579006293656,0.121860810766607,-0.0414571702732143,0.0029373005427405,0.0985308450697745,-0.115452643197232,0.0976398039988216,0.117272501626646,-0.0685897675056314,0.0621656294467828,0.0877816420071253,0.0163827013049533,0.101386439618546,0.101857572928432
DEFB110,0.277947034639099,0.0831193571775154,-0.115434484839345,-0.0600497304252662,0.0659216213081064,0.123081772908857,0.177573322171786,0.100183438352655,0.0086271700481575,0.105326522681178,0.166762016121573,0.157655355980732,0.146135316815021,0.0335570750871137,0.021717808440301,0.0086610743973972,0.0897900219386813,0.0576096469448987,0.110808587309801,0.202215639452801,0.396662563855551,0.0723176408354668,0.203188799451744,0.197424076456619,0.0686613504373528,0.0981568873946113,-0.0396756212607565,0.143544633400458,0.171217236214116,-0.0120279457329838,0.0813952622982057,0.0681389121167533
OXGR1,-0.070351784615311,-0.0876981442935206,-0.0381553148618523,0.215822810472504,0.0177415297214059,0.0552455183774195,0.0668620732149537,0.0246781621148486,-0.0915378703513345,0.159834849477753,-0.186289300645733,0.0454500860068777,0.0766455236832611,0.14392433583181,-0.10491663358381,-0.158939174956136,-0.0099204869942822,0.0469560313506479,-0.0372542917253019,-0.14834894500891,0.0538612257758165,0.101577600618973,-0.0276146030225307,0.0413196443306665,0.0431603004878676,-0.0052690683324062,-0.122403044340656,-0.0177744357910675,-0.0168492728170816,0.0051706200982955,0.0188041990846466,0.0419680049191095
RERGL,0.163026595897286,0.0718548334216731,-0.136763319331332,-0.0393277412755589,0.0872003051289442,0.110735408016329,0.0578578814566892,0.0683097019308491,0.0718552828795357,0.0620658406710147,0.0546801876172251,-0.0324619483010931,0.0457826328723513,0.030753518608739,0.0931782688830537,0.0594242981727934,0.0768551489563138,0.207923749174345,0.166237886230612,0.16468619301096,0.185777523156334,0.0635358409016339,0.212859654710357,0.108382269361724,0.0330333403595861,0.112189039258582,0.0289514499512193,0.114735115433182,0.114525850753917,-0.0709306469851597,-0.0331393183988039,0.0384174976398342
AKR1E2,-0.089514093319308,0.102422511974774,0.134423487827075,0.0244858302673196,-0.0399486864226926,0.0321871258237042,0.0578713437122952,-0.0555221594934586,0.146080069237393,0.190007446453233,0.20473919920034,0.165820342066265,-0.0238549176009696,0.108797103167597,0.0095530096008536,-0.0062055589402018,-0.0646583662784734,0.0118375876833656,0.098098425417053,-0.0507436571508997,0.0972231184712773,0.15138011304981,0.103164491565949,0.219588206116539,0.0263864289082796,0.195536395592085,0.061842345780379,-0.0159940231299132,-0.0392836901315878,-0.0237080556593999,0.0318906326772005,0.104740137521931
GPR4,0.0452618895777215,-0.0063754114853324,-0.0305106756828559,0.082930243911768,0.0034583264968262,-0.0081965060707117,-0.163985193383555,0.0899852828555354,0.159530813421937,0.0605182735141203,0.0390608370070603,0.0152913640048144,0.0982757263572716,0.34137698709863,-0.0058317603292036,-0.0138716182731075,0.213608534636778,0.0923168867332246,0.139714696257537,0.177547599970529,0.0243028868131573,0.114039683072157,0.219653291930122,0.235232581238726,0.167728017088249,0.10347104462442,-0.0396386446700873,0.037998975166144,-0.0045982237073604,0.0392221997940417,-0.0728658124935655,0.249642826865494
REG3G,-0.0408148049273284,0.0120706937013418,0.130463966509356,0.163792901741748,-0.0543380313765641,0.0606195300121138,0.0363560137887797,0.0231691769530161,0.0757716829210138,0.0349403861839689,-0.038902908538451,0.0422591905411593,-0.021145331754339,-0.0504626017860855,0.132149729819855,-0.137979730473122,-0.106634841438408,0.0299944788369383,0.0610867970672926,-0.16089593937056,0.123001332402565,0.0282602120065058,-0.0067879768693313,-0.0535364648226385,0.0329873765511609,0.189776620418717,0.0691632883607817,0.0410788223123936,0.0431587377132632,0.0720924246932138,-0.0104421581732249,0.0661754434317987
PRSS54,-0.109995405698807,0.0870961330633449,-0.0022909195146692,0.107402426368918,0.0122841163388864,0.0571108110675047,0.0785133149309723,0.0521054359894984,0.0829794974211827,0.03754037067288,0.057065219844095,0.163094800748163,0.0609206309411057,0.135612903461027,-0.279177334033785,0.161831596109015,0.0681515651122104,-0.0084759823118464,0.105843482234588,0.121487445377908,0.0505398421353283,0.0321929168801698,0.0555550142454604,0.107238138209734,0.0437419199844594,0.172523773305922,0.110887381375063,0.0614385753976257,0.119292286332561,0.113225664283309,0.110636563688345,0.0695496767632159
ADAM18,0.333476145300369,0.203467117015399,0.0393996287272107,0.208130967756848,0.258338841168756,0.163062366371821,0.108654708783666,0.264045418524331,0.265642234285331,0.16755278552845,0.085624402289679,0.225457386015714,0.212456397218306,0.317989439946547,0.0373143653043303,0.232136743075192,0.0576354965982506,0.0858312967967783,0.23745539774252,0.12872248075514,0.383458891619609,0.177596520975179,0.177483957874673,0.181138114532709,0.146628368680161,0.127210670173366,0.109697840755721,0.121590041279735,0.122918708893031,0.24998457858233,0.241715911477381,0.136099945021609
GPER1,0.28503421427053,0.0357281167673659,-0.221663414013447,-0.0662446894132756,0.061380492256766,0.0799868156673103,0.145343130924328,0.10328739491569,0.102636764013771,0.122870580333669,0.167667737942551,0.181933416011926,0.0657463883743764,-0.0406980774596126,0.217597703845648,0.0249299641536692,0.0306825441939836,0.116520953273706,0.0083625300593324,0.127598899757099,-0.121052854194865,0.0068333034840834,0.202865453556688,-0.025361381072818,0.217698283338653,-0.0795843372688087,0.0613382464799066,0.0832299849431858,0.13356834888725,0.0540352382951351,0.07156133300321,0.133922473623268
HEPACAM,0.0279180619775796,0.071896306331414,0.146622318738289,0.116567025629196,0.0786056631609506,0.129681990194075,0.0637854796953426,0.130392737140402,0.116698829818293,0.0859523148471655,0.114746035857536,-0.0377543982872693,0.0947543557765623,-0.0418145077012321,0.0450595780045172,0.149755047788135,0.0651279202268074,0.129036262596315,0.0938396955653888,-0.0229258566631236,0.22049869287687,0.0758335331309963,-0.0312102831044814,0.0507622731231966,0.132018339142507,0.0041056149736411,0.140579605499542,0.095698716523988,0.103334334055304,0.003946358931887,0.0201372625766596,0.0321491796876774
ACTRT2,-0.154875374609896,0.0241641603688294,0.0203506414982939,0.177135542349797,-0.0054986374271599,0.0441973495993346,0.222226822375426,0.0594096712770816,-0.073516999199663,0.204200373635188,0.0135647492040425,0.0415298794933589,0.12809468226465,0.171915225516926,0.0707710730956357,0.0304579750730347,0.103276462430691,0.0581894319621878,0.0752872224594919,0.126736635750419,0.142175055056433,0.107403398803285,0.128874893448632,0.103336815147604,0.0650384489489584,0.220699150937691,0.0687884522023056,0.0325707160895059,0.0717713080484277,0.0808716163149837,0.0440717997678902,0.0579039910783738
TREML4,-0.127823205640297,-0.153347280452073,-0.0006665330086342,-0.0556464977173754,-0.0564048696721042,-0.0283627615912751,0.02239145699095,-0.0618289069463417,0.0182394414182245,-0.0551613973693506,0.0293461449554651,0.0428731349856526,0.0409030865898623,-0.0369662740095763,0.152607818322391,0.18480190821123,0.150665113704041,0.0683798979212462,-0.0630463277339087,0.0723856750301305,0.057801598332077,0.040520709471287,-0.0761304637959426,0.0034571502598156,0.136389606637843,-0.0741012077083354,0.0511317105587706,0.0348505574236142,-0.0088953801963882,0.198432968326921,0.0255607106735985,-0.0475085216977128
SIGLEC15,-0.0409420972143047,-0.0751083154238852,-0.182061270984616,0.0781666819831196,0.0271656121524695,-0.0141526869867096,0.0157556873535434,0.0701232720375279,0.0457585629062751,-0.0835089334882726,0.0747127210198704,-0.290915477021041,0.0397580707415078,0.110876575570336,0.017495981251977,-0.102393426340014,0.0462577712268221,0.044515655524283,0.0665962892571004,0.128067664730187,0.121700375680868,0.0235656551488425,0.0162433727312695,0.144523376632046,0.0225015966309469,-0.0680479949786975,-0.0542277823511763,0.0426692434265324,0.0158206381693089,0.008690380345942,-0.0002103460591786,-0.039729536197573
HCAR2,-0.0360989824986577,0.0869307911177056,0.0053509805137668,0.0944415247531004,0.0689882109913508,0.0726971845641868,0.199155176529998,0.0532490084754289,0.061957436895386,0.022595733601595,0.143360081352209,0.0275970329376252,-0.0466320032165696,0.0479697439445141,0.234573525312879,0.0508354402628567,-0.0816705480210787,0.0607429304581275,-0.0121750650849749,-0.0384186413651142,0.173994591024056,-0.0677077442965644,-0.11547819442304,-0.0356225836502014,0.10218836691256,0.126111366928674,0.113088638480559,0.113546201225722,0.0827363409639739,0.0671068815220768,0.0728179909780428,-0.0287931288371716
TAS2R40,0.134746132087963,0.093409608126472,-0.0035175558765088,0.0973508579806297,0.0773531796514019,0.036763918287714,0.0840149047654989,-0.0062045707307815,0.0692022637871005,0.0462587572619296,0.0108689890166434,0.0417248165529231,0.0008335523131963,0.097242691017098,-0.238492536511074,0.0242951118793926,0.0201213077052507,-0.044127896558865,0.0894527006420197,-0.162999448566595,0.199974957874025,-0.0085561421665557,0.030149690584751,0.0628067152275781,0.126755665681284,0.0819809717653622,0.195696732025459,0.0084584229127515,-0.016586781618268,-0.0354976518827207,0.1778035429398,0.0088077059663222
SAMD15,-0.282863525559193,0.0105433757701678,0.246926812942381,-0.0615942754962026,0.0609295574634927,0.0491243549406049,0.102626745206606,0.0301281507217653,0.0400555780048331,-0.0152692400560417,0.0061266680095641,-0.106670916238458,0.111238405807119,-0.292751990439188,0.286608074961964,0.051332193038783,-0.0557744591572723,0.0972614827082795,-0.0707083644495707,-0.097914198389568,0.122352884707179,-0.160532389152439,0.094019199398906,0.123018791183867,0.0132786245387228,-0.0336811632571556,0.145041290352498,-0.0364203829019631,0.0168356793511622,0.167286054759667,-0.0860606921758793,-0.0576533640229391
LGI3,-0.193043114003829,-0.030625250473812,0.214543566942701,0.0450908864676118,0.0788412377497291,-0.0179911396218267,0.0209017844509789,0.0176909806817154,-0.0021539541927476,0.0140879675949326,-0.0047732876541589,0.0747705654285648,0.0245855540002209,0.168927839016211,0.165978948455204,0.0150055109132837,-0.0638067203603405,0.0968162956086078,0.0004335677620467,-0.111609505624797,-0.133180091898609,-0.0200138589786876,0.0107029837403574,0.0038982858777151,0.0606473137584451,0.0379042035311855,0.0457033477632873,0.0302866757881323,0.158841367448764,0.0488491296400069,0.0176742849103397,0.0992435434039721
COL21A1,0.300634024032935,-0.0430112132265975,0.142957579325809,0.125251174666326,0.0628720254096746,0.034240742981775,0.11101575921749,0.0368600109039889,-0.0397290072196857,0.0264412032922909,0.169704591731168,0.0114213793376861,0.0564127469058711,0.305258346592282,-0.252305063119396,0.155489421057642,0.158117449408232,-0.0128626002485144,0.146773077676063,0.145983358396578,0.158036773649595,0.0892244901450586,0.182149260530086,0.0836870679147467,-0.0127712774641518,0.0758068547640637,-0.0753938800769843,0.105198541381721,0.0219177453213783,-0.0825019443858814,0.0221919763583671,-0.0652499397005938
